before_image_id,after_image_id,pair_type,before_soma_area_mean,before_circularity_mean,before_neurite_length,before_branch_count,before_neurite_density,after_soma_area_mean,after_circularity_mean,after_neurite_length,after_branch_count,after_neurite_density,delta_soma_area_mean,delta_circularity_mean,delta_neurite_length,delta_branch_count,delta_neurite_density,dish,label,is_synthetic
d3_t00_ph101,d3_t12_ph822,real_longitudinal,1117.3333333333333,0.2821534518922347,402,51,0.11992840095465394,339.2,0.38205846184374065,216,11,0.12735849056603774,-778.1333333333332,0.09990500995150597,-186.0,-40.0,0.007430089611383792,3,12.0,False
d3_t00_ph102,d3_t12_ph835,real_longitudinal,4115.0,0.4008941394130501,183,21,0.04447144592952612,594.5,0.21771704211770299,334,30,0.1404541631623213,-3520.5,-0.1831770972953471,151.0,9.0,0.09598271723279517,3,12.0,False
d3_t00_ph103,d3_t12_ph822,real_longitudinal,532.6,0.31436655255810386,425,45,0.15959444235824258,339.2,0.38205846184374065,216,11,0.12735849056603774,-193.40000000000003,0.06769190928563679,-209.0,-34.0,-0.03223595179220484,3,12.0,False
d3_t00_ph104,d3_t12_ph823,real_longitudinal,1335.0,0.453167279036768,328,29,0.0818976279650437,600.4,0.44635512213389744,347,39,0.11558960692871419,-734.6,-0.00681215690287057,19.0,10.0,0.03369197896367049,3,12.0,False
d3_t00_ph105,d3_t12_ph828,real_longitudinal,3310.0,0.2843447326705118,231,36,0.06978851963746223,460.14285714285717,0.22568081521692043,593,22,0.18410431542999067,-2849.8571428571427,-0.05866391745359137,362.0,-14.0,0.11431579579252844,3,12.0,False
d3_t00_ph106,d3_t12_ph836,real_longitudinal,317.5,0.3182655227201472,392,25,0.15433070866141732,478.3333333333333,0.2726776551744574,389,19,0.13554006968641116,160.83333333333331,-0.045587867545689775,-3.0,-6.0,-0.018790638975006158,3,12.0,False
d3_t00_ph107,d3_t12_ph825,real_longitudinal,2189.0,0.15451476998727992,455,37,0.10392873458200091,512.1428571428571,0.29145119961113053,465,19,0.1297071129707113,-1676.857142857143,0.1369364296238506,10.0,-18.0,0.025778378388710388,3,12.0,False
d3_t00_ph108,d3_t12_ph828,real_longitudinal,2076.0,0.21581342899213463,313,31,0.07538535645472062,460.14285714285717,0.22568081521692043,593,22,0.18410431542999067,-1615.857142857143,0.009867386224785807,280.0,-9.0,0.10871895897527005,3,12.0,False
d3_t00_ph109,d3_t12_ph817,real_longitudinal,1286.6666666666667,0.2751449973507236,419,24,0.10854922279792746,438.8333333333333,0.3312898445900602,377,21,0.14318268135206988,-847.8333333333335,0.056144847239336604,-42.0,-3.0,0.03463345855414242,3,12.0,False
d3_t00_ph074,d3_t14_ph964,real_longitudinal,3690.0,0.16385045755879385,300,30,0.08130081300813008,643.8,0.32432688074492566,389,24,0.12084498291394843,-3046.2,0.1604764231861318,89.0,-6.0,0.039544169905818355,3,14.0,False
d3_t00_ph075,d3_t14_ph962,real_longitudinal,2019.5,0.4601934601789572,180,30,0.04456548650656103,561.8333333333334,0.3342139683708814,381,22,0.1130228418866805,-1457.6666666666665,-0.12597949180807577,201.0,-8.0,0.06845735538011948,3,14.0,False
d3_t00_ph076,d3_t14_ph962,real_longitudinal,4884.0,0.34113249055883205,333,49,0.06818181818181818,561.8333333333334,0.3342139683708814,381,22,0.1130228418866805,-4322.166666666667,-0.0069185221879506376,48.0,-27.0,0.04484102370486233,3,14.0,False
d3_t00_ph077,d3_t14_ph984,real_longitudinal,2286.0,0.2560397763393123,399,43,0.08727034120734908,652.6,0.4488690023041788,445,17,0.13637756665645112,-1633.4,0.1928292259648665,46.0,-26.0,0.04910722544910204,3,14.0,False
d3_t00_ph078,d3_t14_ph983,real_longitudinal,3057.0,0.5166902760882495,143,16,0.046777886817140985,2066.5,0.39748786256272883,446,42,0.10791192838132108,-990.5,-0.11920241352552063,303.0,26.0,0.06113404156418009,3,14.0,False
d3_t00_ph079,d3_t14_ph983,real_longitudinal,1764.0,0.44223805125025306,206,31,0.05839002267573696,2066.5,0.39748786256272883,446,42,0.10791192838132108,302.5,-0.04475018868752423,240.0,11.0,0.04952190570558412,3,14.0,False
d3_t00_ph080,d3_t14_ph962,real_longitudinal,1355.3333333333333,0.20863090355594902,505,56,0.12420068863748156,561.8333333333334,0.3342139683708814,381,22,0.1130228418866805,-793.4999999999999,0.1255830648149324,-124.0,-34.0,-0.011177846750801052,3,14.0,False
d3_t00_ph081,d3_t14_ph963,real_longitudinal,634.1666666666666,0.24554642111143313,661,73,0.17371879106438895,1163.25,0.325707758574591,497,44,0.10681280894046852,529.0833333333334,0.08016133746315787,-164.0,-29.0,-0.06690598212392043,3,14.0,False
d3_t00_ph082,d3_t14_ph968,real_longitudinal,3212.0,0.23798432117360746,215,29,0.06693648816936489,750.25,0.3601420312282964,372,28,0.12395868043985338,-2461.75,0.12215771005468895,157.0,-1.0,0.05702219227048849,3,14.0,False
d3_t00_ph083,d3_t14_ph976,real_longitudinal,3967.0,0.087803509047757,389,50,0.09805898663977818,1322.3333333333333,0.29997754360823864,366,33,0.09226115452482984,-2644.666666666667,0.21217403456048164,-23.0,-17.0,-0.005797832114948331,3,14.0,False
d3_t00_ph084,d3_t14_ph970,real_longitudinal,2369.0,0.37626394569802,329,60,0.06943858168003376,4753.0,0.15566655452066597,337,26,0.07090258783925941,2384.0,-0.22059739117735405,8.0,-34.0,0.0014640061592256504,3,14.0,False
d3_t00_ph085,d3_t14_ph974,real_longitudinal,1998.5,0.17700851169963872,378,40,0.09457092819614711,653.8,0.4901225660507512,401,37,0.1226674824105231,-1344.7,0.3131140543511125,23.0,-3.0,0.028096554214375985,3,14.0,False
d3_t00_ph086,d3_t14_ph965,real_longitudinal,4348.0,0.12124357425376672,301,26,0.06922723091076358,1069.6666666666667,0.23611612620080358,360,38,0.11218448114677469,-3278.333333333333,0.11487255194703686,59.0,12.0,0.042957250236011116,3,14.0,False
d3_t00_ph087,d3_t14_ph980,real_longitudinal,2126.5,0.23739356729743938,357,37,0.08394074770750058,305.2857142857143,0.5411924629658135,234,15,0.10949929808142256,-1821.2142857142858,0.3037988956683741,-123.0,-22.0,0.025558550373921976,3,14.0,False
d3_t00_ph088,d3_t14_ph969,real_longitudinal,3613.0,0.17588781042647125,261,24,0.07223913645170219,892.0,0.35752893397321883,492,55,0.13789237668161436,-2721.0,0.18164112354674758,231.0,31.0,0.06565324022991217,3,14.0,False
d3_t00_ph089,d3_t14_ph962,real_longitudinal,2200.0,0.12425079600481502,541,74,0.12295454545454546,561.8333333333334,0.3342139683708814,381,22,0.1130228418866805,-1638.1666666666665,0.20996317236606638,-160.0,-52.0,-0.00993170356786495,3,14.0,False
d3_t00_ph090,d3_t14_ph981,real_longitudinal,3145.0,0.13439441973879337,260,20,0.08267090620031796,652.0,0.3952889500799526,420,36,0.12883435582822086,-2493.0,0.26089453034115917,160.0,16.0,0.046163449627902906,3,14.0,False
d3_t00_ph091,d3_t14_ph985,real_longitudinal,353.125,0.451961698385795,368,27,0.1302654867256637,929.3333333333334,0.20162252208378315,388,29,0.13916786226685796,576.2083333333334,-0.25033917630201186,20.0,2.0,0.008902375541194246,3,14.0,False
d3_t00_ph092,d3_t14_ph961,real_longitudinal,1928.0,0.28341429882527974,292,50,0.07572614107883817,672.6666666666666,0.34298620152911763,523,40,0.12958374628344896,-1255.3333333333335,0.05957190270383789,231.0,-10.0,0.05385760520461079,3,14.0,False
d3_t00_ph093,d3_t14_ph972,real_longitudinal,1696.5,0.45628156382259377,196,31,0.05776598880047156,866.0,0.32838278908985696,243,8,0.09353348729792148,-830.5,-0.1278987747327368,47.0,-23.0,0.035767498497449916,3,14.0,False
d3_t00_ph094,d3_t14_ph983,real_longitudinal,3606.0,0.17499620359361176,316,55,0.08763172490293955,2066.5,0.39748786256272883,446,42,0.10791192838132108,-1539.5,0.22249165896911707,130.0,-13.0,0.020280203478381525,3,14.0,False
d3_t00_ph095,d3_t14_ph980,real_longitudinal,1313.3333333333333,0.26199044450395065,431,32,0.10939086294416243,305.2857142857143,0.5411924629658135,234,15,0.10949929808142256,-1008.047619047619,0.2792020184618628,-197.0,-17.0,0.00010843513726012388,3,14.0,False
d3_t00_ph096,d3_t14_ph984,real_longitudinal,682.25,0.49456553672785075,270,25,0.09893733968486625,652.6,0.4488690023041788,445,17,0.13637756665645112,-29.649999999999977,-0.04569653442367194,175.0,-8.0,0.037440226971584875,3,14.0,False
d3_t00_ph097,d3_t14_ph972,real_longitudinal,3063.0,0.3254320686227424,167,25,0.05452171074110349,866.0,0.32838278908985696,243,8,0.09353348729792148,-2197.0,0.002950720467114587,76.0,-17.0,0.039011776556817986,3,14.0,False
d3_t00_ph098,d3_t14_ph971,real_longitudinal,2120.5,0.29886474539988217,342,70,0.08064135817024287,626.6,0.2762826001343246,401,27,0.12799233961059686,-1493.9,-0.022582145265557574,59.0,-43.0,0.04735098144035399,3,14.0,False
d3_t00_ph099,d3_t14_ph980,real_longitudinal,3283.0,0.17587398470046972,256,35,0.07797745964057265,305.2857142857143,0.5411924629658135,234,15,0.10949929808142256,-2977.714285714286,0.36531847826534375,-22.0,-20.0,0.03152183844084991,3,14.0,False
d3_t00_ph100,d3_t14_ph965,real_longitudinal,1285.0,0.21920875721170138,317,47,0.12334630350194553,1069.6666666666667,0.23611612620080358,360,38,0.11218448114677469,-215.33333333333326,0.016907368989102195,43.0,-9.0,-0.011161822355170839,3,14.0,False
d3_t00_ph101,d3_t14_ph967,real_longitudinal,1117.3333333333333,0.2821534518922347,402,51,0.11992840095465394,722.6,0.2762032093725144,521,46,0.14420149460282314,-394.73333333333323,-0.005950242519720261,119.0,-5.0,0.024273093648169194,3,14.0,False
d3_t00_ph102,d3_t14_ph977,real_longitudinal,4115.0,0.4008941394130501,183,21,0.04447144592952612,726.6,0.27912752848993627,461,28,0.12689237544728874,-3388.4,-0.1217666109231138,278.0,7.0,0.08242092951776261,3,14.0,False
d3_t00_ph103,d3_t14_ph979,real_longitudinal,532.6,0.31436655255810386,425,45,0.15959444235824258,360.7142857142857,0.4679703884757709,313,20,0.12396039603960396,-171.8857142857143,0.15360383591766702,-112.0,-25.0,-0.03563404631863862,3,14.0,False
d3_t00_ph104,d3_t14_ph964,real_longitudinal,1335.0,0.453167279036768,328,29,0.0818976279650437,643.8,0.32432688074492566,389,24,0.12084498291394843,-691.2,-0.12884039829184235,61.0,-5.0,0.038947354948904736,3,14.0,False
d3_t00_ph105,d3_t14_ph974,real_longitudinal,3310.0,0.2843447326705118,231,36,0.06978851963746223,653.8,0.4901225660507512,401,37,0.1226674824105231,-2656.2,0.20577783338023942,170.0,1.0,0.05287896277306087,3,14.0,False
d3_t00_ph106,d3_t14_ph970,real_longitudinal,317.5,0.3182655227201472,392,25,0.15433070866141732,4753.0,0.15566655452066597,337,26,0.07090258783925941,4435.5,-0.16259896819948122,-55.0,1.0,-0.0834281208221579,3,14.0,False
d3_t00_ph107,d3_t14_ph974,real_longitudinal,2189.0,0.15451476998727992,455,37,0.10392873458200091,653.8,0.4901225660507512,401,37,0.1226674824105231,-1535.2,0.3356077960634713,-54.0,0.0,0.01873874782852218,3,14.0,False
d3_t00_ph108,d3_t14_ph986,real_longitudinal,2076.0,0.21581342899213463,313,31,0.07538535645472062,1022.5,0.37870393563419674,348,29,0.08508557457212713,-1053.5,0.16289050664206212,35.0,-2.0,0.009700218117406512,3,14.0,False
d3_t00_ph109,d3_t14_ph963,real_longitudinal,1286.6666666666667,0.2751449973507236,419,24,0.10854922279792746,1163.25,0.325707758574591,497,44,0.10681280894046852,-123.41666666666674,0.05056276122386738,78.0,20.0,-0.0017364138574589433,3,14.0,False
d3_t00_ph074,d3_t16_ph189,real_longitudinal,3690.0,0.16385045755879385,300,30,0.08130081300813008,504.0,0.5031560916570692,254,9,0.083994708994709,-3186.0,0.33930563409827535,-46.0,-21.0,0.0026938959865789175,3,16.0,False
d3_t00_ph075,d3_t16_ph1097,real_longitudinal,2019.5,0.4601934601789572,180,30,0.04456548650656103,2808.0,0.10688128897274439,277,19,0.09864672364672365,788.5,-0.3533121712062128,97.0,-11.0,0.05408123714016262,3,16.0,False
d3_t00_ph076,d3_t16_ph1109,real_longitudinal,4884.0,0.34113249055883205,333,49,0.06818181818181818,769.4,0.1787174098726238,583,69,0.15154665973485834,-4114.6,-0.16241508068620825,250.0,20.0,0.08336484155304016,3,16.0,False
d3_t00_ph077,d3_t16_ph1096,real_longitudinal,2286.0,0.2560397763393123,399,43,0.08727034120734908,656.3333333333334,0.5027912005106103,358,22,0.09090909090909091,-1629.6666666666665,0.24675142417129803,-41.0,-21.0,0.003638749701741828,3,16.0,False
d3_t00_ph078,d3_t16_ph1092,real_longitudinal,3057.0,0.5166902760882495,143,16,0.046777886817140985,1802.5,0.1262656510595539,462,32,0.12815533980582525,-1254.5,-0.39042462502869557,319.0,16.0,0.08137745298868426,3,16.0,False
d3_t00_ph079,d3_t16_ph1108,real_longitudinal,1764.0,0.44223805125025306,206,31,0.05839002267573696,2848.0,0.32587424784811553,178,14,0.0625,1084.0,-0.11636380340213753,-28.0,-17.0,0.004109977324263041,3,16.0,False
d3_t00_ph080,d3_t16_ph1106,real_longitudinal,1355.3333333333333,0.20863090355594902,505,56,0.12420068863748156,1122.3333333333333,0.4138301405648977,273,19,0.08108108108108109,-233.0,0.20519923700894868,-232.0,-37.0,-0.04311960755640047,3,16.0,False
d3_t00_ph081,d3_t16_ph1086,real_longitudinal,634.1666666666666,0.24554642111143313,661,73,0.17371879106438895,712.75,0.3022116305280912,327,30,0.1146965976850228,78.58333333333337,0.05666520941665806,-334.0,-43.0,-0.05902219337936615,3,16.0,False
d3_t00_ph082,d3_t16_ph1106,real_longitudinal,3212.0,0.23798432117360746,215,29,0.06693648816936489,1122.3333333333333,0.4138301405648977,273,19,0.08108108108108109,-2089.666666666667,0.17584581939129024,58.0,-10.0,0.0141445929117162,3,16.0,False
d3_t00_ph083,d3_t16_ph1108,real_longitudinal,3967.0,0.087803509047757,389,50,0.09805898663977818,2848.0,0.32587424784811553,178,14,0.0625,-1119.0,0.23807073880035853,-211.0,-36.0,-0.035558986639778176,3,16.0,False
d3_t00_ph084,d3_t16_ph1095,real_longitudinal,2369.0,0.37626394569802,329,60,0.06943858168003376,554.8,0.35904629187587367,315,16,0.11355443403028118,-1814.2,-0.01721765382214635,-14.0,-44.0,0.04411585235024741,3,16.0,False
d3_t00_ph085,d3_t16_ph1114,real_longitudinal,1998.5,0.17700851169963872,378,40,0.09457092819614711,664.4,0.26910659465852066,528,47,0.15894039735099338,-1334.1,0.09209808295888194,150.0,7.0,0.06436946915484627,3,16.0,False
d3_t00_ph086,d3_t16_ph1104,real_longitudinal,4348.0,0.12124357425376672,301,26,0.06922723091076358,1819.0,0.48813114870423807,324,35,0.08905992303463442,-2529.0,0.3668875744504714,23.0,9.0,0.019832692123870843,3,16.0,False
d3_t00_ph087,d3_t16_ph1093,real_longitudinal,2126.5,0.23739356729743938,357,37,0.08394074770750058,617.6,0.4549325565623935,352,22,0.11398963730569948,-1508.9,0.21753898926495413,-5.0,-15.0,0.030048889598198902,3,16.0,False
d3_t00_ph088,d3_t16_ph1081,real_longitudinal,3613.0,0.17588781042647125,261,24,0.07223913645170219,1080.5,0.5862660134456471,332,20,0.07681628875520592,-2532.5,0.4103782030191758,71.0,-4.0,0.004577152303503737,3,16.0,False
d3_t00_ph089,d3_t16_ph1105,real_longitudinal,2200.0,0.12425079600481502,541,74,0.12295454545454546,684.25,0.24744248469692204,331,25,0.12093533065400074,-1515.75,0.12319168869210702,-210.0,-49.0,-0.002019214800544719,3,16.0,False
d3_t00_ph090,d3_t16_ph1088,real_longitudinal,3145.0,0.13439441973879337,260,20,0.08267090620031796,421.57142857142856,0.27022903857908664,487,23,0.16502880379532361,-2723.4285714285716,0.13583461884029327,227.0,3.0,0.08235789759500566,3,16.0,False
d3_t00_ph091,d3_t16_ph1108,real_longitudinal,353.125,0.451961698385795,368,27,0.1302654867256637,2848.0,0.32587424784811553,178,14,0.0625,2494.875,-0.12608745053767945,-190.0,-13.0,-0.06776548672566371,3,16.0,False
d3_t00_ph092,d3_t16_ph1100,real_longitudinal,1928.0,0.28341429882527974,292,50,0.07572614107883817,915.6,0.5180250309385348,324,13,0.07077326343381389,-1012.4,0.23461073211325506,32.0,-37.0,-0.004952877645024278,3,16.0,False
d3_t00_ph093,d3_t16_ph1098,real_longitudinal,1696.5,0.45628156382259377,196,31,0.05776598880047156,577.6666666666666,0.42065513719429176,388,33,0.11194460473167916,-1118.8333333333335,-0.03562642662830201,192.0,2.0,0.054178615931207603,3,16.0,False
d3_t00_ph094,d3_t16_ph1086,real_longitudinal,3606.0,0.17499620359361176,316,55,0.08763172490293955,712.75,0.3022116305280912,327,30,0.1146965976850228,-2893.25,0.12721542693447943,11.0,-25.0,0.02706487278208325,3,16.0,False
d3_t00_ph095,d3_t16_ph1106,real_longitudinal,1313.3333333333333,0.26199044450395065,431,32,0.10939086294416243,1122.3333333333333,0.4138301405648977,273,19,0.08108108108108109,-191.0,0.15183969606094705,-158.0,-13.0,-0.02830978186308135,3,16.0,False
d3_t00_ph096,d3_t16_ph1086,real_longitudinal,682.25,0.49456553672785075,270,25,0.09893733968486625,712.75,0.3022116305280912,327,30,0.1146965976850228,30.5,-0.19235390619975956,57.0,5.0,0.015759258000156554,3,16.0,False
d3_t00_ph097,d3_t16_ph1096,real_longitudinal,3063.0,0.3254320686227424,167,25,0.05452171074110349,656.3333333333334,0.5027912005106103,358,22,0.09090909090909091,-2406.6666666666665,0.17735913188786795,191.0,-3.0,0.03638738016798742,3,16.0,False
d3_t00_ph098,d3_t16_ph1111,real_longitudinal,2120.5,0.29886474539988217,342,70,0.08064135817024287,971.75,0.40604399494501514,407,44,0.10470800102907127,-1148.75,0.10717924954513297,65.0,-26.0,0.024066642858828396,3,16.0,False
d3_t00_ph099,d3_t16_ph1114,real_longitudinal,3283.0,0.17587398470046972,256,35,0.07797745964057265,664.4,0.26910659465852066,528,47,0.15894039735099338,-2618.6,0.09323260995805094,272.0,12.0,0.08096293771042073,3,16.0,False
d3_t00_ph100,d3_t16_ph189,real_longitudinal,1285.0,0.21920875721170138,317,47,0.12334630350194553,504.0,0.5031560916570692,254,9,0.083994708994709,-781.0,0.2839473344453678,-63.0,-38.0,-0.039351594507236534,3,16.0,False
d3_t00_ph101,d3_t16_ph1115,real_longitudinal,1117.3333333333333,0.2821534518922347,402,51,0.11992840095465394,599.6,0.3106729980336869,364,27,0.12141427618412275,-517.7333333333332,0.028519546141452246,-38.0,-24.0,0.0014858752294688027,3,16.0,False
d3_t00_ph102,d3_t16_ph1101,real_longitudinal,4115.0,0.4008941394130501,183,21,0.04447144592952612,1341.3333333333333,0.32213403927026596,305,23,0.07579522862823061,-2773.666666666667,-0.07876010014278412,122.0,2.0,0.03132378269870449,3,16.0,False
d3_t00_ph103,d3_t16_ph1088,real_longitudinal,532.6,0.31436655255810386,425,45,0.15959444235824258,421.57142857142856,0.27022903857908664,487,23,0.16502880379532361,-111.02857142857147,-0.04413751397901722,62.0,-22.0,0.005434361437081037,3,16.0,False
d3_t00_ph104,d3_t16_ph1111,real_longitudinal,1335.0,0.453167279036768,328,29,0.0818976279650437,971.75,0.40604399494501514,407,44,0.10470800102907127,-363.25,-0.04712328409175287,79.0,15.0,0.02281037306402757,3,16.0,False
d3_t00_ph105,d3_t16_ph1110,real_longitudinal,3310.0,0.2843447326705118,231,36,0.06978851963746223,793.8,0.4857978691530338,277,26,0.06979087931468884,-2516.2,0.201453136482522,46.0,-10.0,2.359677226615453e-06,3,16.0,False
d3_t00_ph106,d3_t16_ph189,real_longitudinal,317.5,0.3182655227201472,392,25,0.15433070866141732,504.0,0.5031560916570692,254,9,0.083994708994709,186.5,0.18489056893692202,-138.0,-16.0,-0.07033599966670832,3,16.0,False
d3_t00_ph107,d3_t16_ph1104,real_longitudinal,2189.0,0.15451476998727992,455,37,0.10392873458200091,1819.0,0.48813114870423807,324,35,0.08905992303463442,-370.0,0.33361637871695815,-131.0,-2.0,-0.014868811547366495,3,16.0,False
d3_t00_ph108,d3_t16_ph1085,real_longitudinal,2076.0,0.21581342899213463,313,31,0.07538535645472062,386.7142857142857,0.39287767283154157,337,14,0.12449205762837089,-1689.2857142857142,0.17706424383940694,24.0,-17.0,0.04910670117365026,3,16.0,False
d3_t00_ph109,d3_t16_ph1099,real_longitudinal,1286.6666666666667,0.2751449973507236,419,24,0.10854922279792746,466.25,0.396907593175186,420,21,0.1126005361930295,-820.4166666666667,0.12176259582446236,1.0,-3.0,0.004051313395102035,3,16.0,False
d3_t00_ph074,d3_t18_ph1239,real_longitudinal,3690.0,0.16385045755879385,300,30,0.08130081300813008,3903.0,0.13851657996035407,342,36,0.08762490392006149,213.0,-0.025333877598439775,42.0,6.0,0.00632409091193141,3,18.0,False
d3_t00_ph075,d3_t18_ph1247,real_longitudinal,2019.5,0.4601934601789572,180,30,0.04456548650656103,870.75,0.2620481587388126,444,35,0.12747631352282515,-1148.75,-0.19814530144014458,264.0,5.0,0.08291082701626412,3,18.0,False
